held_out,candidate,legacy_train,corrected_train
MKD,BIH,False,False
MKD,BGR,False,False
MKD,HRV,False,False
MKD,CYP,True,True
MKD,CZE,True,True
MKD,DNK,True,True
MKD,EST,True,True
MKD,FIN,True,True
MKD,FRA,True,True
MKD,DEU,True,True
MKD,GRC,False,False
MKD,HUN,True,False
MKD,ISL,True,True
MKD,IRL,True,True
MKD,ITA,False,False
MKD,LVA,True,True
MKD,LTU,True,True
MKD,MKD,False,False
MKD,MDA,True,True
MKD,MNE,False,False
MKD,NLD,True,True
MKD,NOR,True,True
MKD,POL,True,True
MKD,PRT,True,True
MKD,ROU,False,False
MKD,RUS,True,True
MKD,SRB,False,False
MKD,SVK,True,True
MKD,SVN,True,True
MKD,ESP,True,True
MKD,SWE,True,True
MKD,CHE,True,True
MKD,UKR,True,True
MKD,GBR,True,True
MKD,BHS,True,True
MKD,CAN,True,True
MKD,CRI,True,True
MKD,CUB,True,True
MKD,DOM,True,True
MKD,SLV,True,True
MKD,GTM,True,True
MKD,HTI,True,True
MKD,HND,True,True
MKD,JAM,True,True
MKD,MEX,True,True
MKD,NIC,True,True
MKD,PAN,True,True
MKD,USA,True,True
MKD,AUS,True,True
MKD,NZL,True,True
MKD,PNG,True,True
MKD,ARG,True,True
MKD,BOL,True,True
MKD,BRA,True,True
MKD,CHL,True,True
MKD,COL,True,True
MKD,ECU,True,True
MKD,PRY,True,True
MKD,PER,True,True
MKD,SUR,True,True
MKD,URY,True,True
MKD,VEN,True,True
MDA,DZA,True,True
MDA,AGO,True,True
MDA,BEN,True,True
MDA,BWA,True,True
MDA,BFA,True,True
MDA,BDI,True,True
MDA,CMR,True,True
MDA,CAF,True,True
MDA,TCD,True,True
MDA,COG,True,True
MDA,COD,True,True
MDA,CIV,True,True
MDA,DJI,True,True
MDA,EGY,True,True
MDA,GNQ,True,True
MDA,ERI,True,True
MDA,ETH,True,True
MDA,GAB,True,True
MDA,GHA,True,True
MDA,GIN,True,True
MDA,GNB,True,True
MDA,KEN,True,True
MDA,LSO,True,True
MDA,LBR,True,True
MDA,LBY,True,True
MDA,MDG,True,True
MDA,MWI,True,True
MDA,MLI,True,True
MDA,MRT,True,True
MDA,MAR,True,True
MDA,MOZ,True,True
MDA,NAM,True,True
MDA,NER,True,True
MDA,NGA,True,True
MDA,RWA,True,True
MDA,SEN,True,True
MDA,SLE,True,True
MDA,SOM,True,True
MDA,ZAF,True,True
MDA,SDN,True,True
MDA,SWZ,True,True
MDA,TZA,True,True
MDA,TGO,True,True
MDA,TUN,True,True
MDA,UGA,True,True
MDA,ZMB,True,True
MDA,ZWE,True,True
MDA,AFG,True,True
MDA,ARM,True,True
MDA,AZE,True,True
MDA,BGD,True,True
MDA,MMR,True,True
MDA,KHM,True,True
MDA,CHN,True,True
MDA,GEO,True,True
MDA,IND,True,True
MDA,IDN,True,True
MDA,IRN,True,True
MDA,IRQ,True,True
MDA,ISR,True,True
MDA,JPN,True,True
MDA,JOR,True,True
MDA,KAZ,True,True
MDA,LAO,True,True
MDA,LBN,True,True
MDA,MYS,True,True
MDA,MNG,True,True
MDA,NPL,True,True
MDA,OMN,True,True
MDA,PAK,True,True
MDA,PHL,True,True
MDA,QAT,True,True
MDA,SAU,True,True
MDA,KOR,True,True
MDA,LKA,True,True
MDA,SYR,True,True
MDA,TWN,True,True
MDA,TJK,True,True
MDA,THA,True,True
MDA,TUR,True,False
MDA,TKM,True,True
MDA,ARE,True,True
MDA,UZB,True,True
MDA,VNM,True,True
MDA,YEM,True,True
MDA,ALB,True,True
MDA,AUT,True,True
MDA,BLR,False,False
MDA,BEL,True,True
MDA,BIH,True,True
MDA,BGR,False,False
MDA,HRV,True,True
MDA,CYP,True,True
MDA,CZE,True,True
MDA,DNK,True,True
MDA,EST,True,True
MDA,FIN,True,True
MDA,FRA,True,True
MDA,DEU,True,True
MDA,GRC,True,False
MDA,HUN,False,False
MDA,ISL,True,True
MDA,IRL,True,True
MDA,ITA,True,True
MDA,LVA,True,True
MDA,LTU,True,True
MDA,MKD,True,True
MDA,MDA,False,False
MDA,MNE,True,True
MDA,NLD,True,True
MDA,NOR,True,True
MDA,POL,False,False
MDA,PRT,True,True
MDA,ROU,False,False
MDA,RUS,True,False
MDA,SRB,True,False
MDA,SVK,False,False
MDA,SVN,True,True
MDA,ESP,True,True
MDA,SWE,True,True
MDA,CHE,True,True
MDA,UKR,False,False
MDA,GBR,True,True
MDA,BHS,True,True
MDA,CAN,True,True
MDA,CRI,True,True
MDA,CUB,True,True
MDA,DOM,True,True
MDA,SLV,True,True
MDA,GTM,True,True
MDA,HTI,True,True
MDA,HND,True,True
MDA,JAM,True,True
MDA,MEX,True,True
MDA,NIC,True,True
MDA,PAN,True,True
MDA,USA,True,True
MDA,AUS,True,True
MDA,NZL,True,True
MDA,PNG,True,True
MDA,ARG,True,True
MDA,BOL,True,True
MDA,BRA,True,True
MDA,CHL,True,True
MDA,COL,True,True
MDA,ECU,True,True
MDA,PRY,True,True
MDA,PER,True,True
MDA,SUR,True,True
MDA,URY,True,True
MDA,VEN,True,True
MNE,DZA,True,True
MNE,AGO,True,True
MNE,BEN,True,True
MNE,BWA,True,True
MNE,BFA,True,True
MNE,BDI,True,True
MNE,CMR,True,True
MNE,CAF,True,True
MNE,TCD,True,True
MNE,COG,True,True
MNE,COD,True,True
MNE,CIV,True,True
MNE,DJI,True,True
MNE,EGY,True,True
MNE,GNQ,True,True
MNE,ERI,True,True
MNE,ETH,True,True
MNE,GAB,True,True
MNE,GHA,True,True
MNE,GIN,True,True
MNE,GNB,True,True
MNE,KEN,True,True
MNE,LSO,True,True
MNE,LBR,True,True
MNE,LBY,True,True
MNE,MDG,True,True
MNE,MWI,True,True
MNE,MLI,True,True
MNE,MRT,True,True
MNE,MAR,True,True
MNE,MOZ,True,True
MNE,NAM,True,True
MNE,NER,True,True
MNE,NGA,True,True
MNE,RWA,True,True
MNE,SEN,True,True
MNE,SLE,True,True
MNE,SOM,True,True
MNE,ZAF,True,True
MNE,SDN,True,True
MNE,SWZ,True,True
MNE,TZA,True,True
MNE,TGO,True,True
MNE,TUN,True,True
MNE,UGA,True,True
MNE,ZMB,True,True
MNE,ZWE,True,True
MNE,AFG,True,True
MNE,ARM,True,True
MNE,AZE,True,True
MNE,BGD,True,True
MNE,MMR,True,True
MNE,KHM,True,True
MNE,CHN,True,True
MNE,GEO,True,True
MNE,IND,True,True
MNE,IDN,True,True
MNE,IRN,True,True
MNE,IRQ,True,True
MNE,ISR,True,True
MNE,JPN,True,True
MNE,JOR,True,True
MNE,KAZ,True,True
MNE,LAO,True,True
MNE,LBN,True,True
MNE,MYS,True,True
MNE,MNG,True,True
MNE,NPL,True,True
MNE,OMN,True,True
MNE,PAK,True,True
MNE,PHL,True,True
MNE,QAT,True,True
MNE,SAU,True,True
MNE,KOR,True,True
MNE,LKA,True,True
MNE,SYR,True,True
MNE,TWN,True,True
MNE,TJK,True,True
MNE,THA,True,True
MNE,TUR,True,True
MNE,TKM,True,True
MNE,ARE,True,True
MNE,UZB,True,True
MNE,VNM,True,True
MNE,YEM,True,True
MNE,ALB,False,False
MNE,AUT,True,False
MNE,BLR,True,True
MNE,BEL,True,True
MNE,BIH,False,False
MNE,BGR,False,False
MNE,HRV,False,False
MNE,CYP,True,True
MNE,CZE,True,True
MNE,DNK,True,True
MNE,EST,True,True
MNE,FIN,True,True
MNE,FRA,True,True
MNE,DEU,True,True
MNE,GRC,False,False
MNE,HUN,False,False
MNE,ISL,True,True
MNE,IRL,True,True
MNE,ITA,False,False
MNE,LVA,True,True
MNE,LTU,True,True
MNE,MKD,False,False
MNE,MDA,True,True
MNE,MNE,False,False
MNE,NLD,True,True
MNE,NOR,True,True
MNE,POL,True,True
MNE,PRT,True,True
MNE,ROU,False,False
MNE,RUS,True,True
MNE,SRB,False,False
MNE,SVK,True,False
MNE,SVN,False,False
MNE,ESP,True,True
MNE,SWE,True,True
MNE,CHE,True,True
MNE,UKR,True,True
MNE,GBR,True,True
MNE,BHS,True,True
MNE,CAN,True,True
MNE,CRI,True,True
MNE,CUB,True,True
MNE,DOM,True,True
MNE,SLV,True,True
MNE,GTM,True,True
MNE,HTI,True,True
MNE,HND,True,True
MNE,JAM,True,True
MNE,MEX,True,True
MNE,NIC,True,True
MNE,PAN,True,True
MNE,USA,True,True
MNE,AUS,True,True
MNE,NZL,True,True
MNE,PNG,True,True
MNE,ARG,True,True
MNE,BOL,True,True
MNE,BRA,True,True
MNE,CHL,True,True
MNE,COL,True,True
MNE,ECU,True,True
MNE,PRY,True,True
MNE,PER,True,True
MNE,SUR,True,True
MNE,URY,True,True
MNE,VEN,True,True
NLD,DZA,True,True
NLD,AGO,True,True
NLD,BEN,True,True
NLD,BWA,True,True
NLD,BFA,True,True
NLD,BDI,True,True
NLD,CMR,True,True
NLD,CAF,True,True
NLD,TCD,True,True
NLD,COG,True,True
NLD,COD,True,True
NLD,CIV,True,True
NLD,DJI,True,True
NLD,EGY,True,True
NLD,GNQ,True,True
NLD,ERI,True,True
NLD,ETH,True,True
NLD,GAB,True,True
NLD,GHA,True,True
NLD,GIN,True,True
NLD,GNB,True,True
NLD,KEN,True,True
NLD,LSO,True,True
NLD,LBR,True,True
NLD,LBY,True,True
NLD,MDG,True,True
NLD,MWI,True,True
NLD,MLI,True,True
NLD,MRT,True,True
NLD,MAR,True,True
NLD,MOZ,True,True
NLD,NAM,True,True
NLD,NER,True,True
NLD,NGA,True,True
NLD,RWA,True,True
NLD,SEN,True,True
NLD,SLE,True,True
NLD,SOM,True,True
NLD,ZAF,True,True
NLD,SDN,True,True
NLD,SWZ,True,True
NLD,TZA,True,True
NLD,TGO,True,True
NLD,TUN,True,True
NLD,UGA,True,True
NLD,ZMB,True,True
NLD,ZWE,True,True
NLD,AFG,True,True
NLD,ARM,True,True
NLD,AZE,True,True
NLD,BGD,True,True
NLD,MMR,True,True
NLD,KHM,True,True
NLD,CHN,True,True
NLD,GEO,True,True
NLD,IND,True,True
NLD,IDN,True,True
NLD,IRN,True,True
NLD,IRQ,True,True
NLD,ISR,True,True
NLD,JPN,True,True
NLD,JOR,True,True
NLD,KAZ,True,True
NLD,LAO,True,True
NLD,LBN,True,True
NLD,MYS,True,True
NLD,MNG,True,True
NLD,NPL,True,True
NLD,OMN,True,True
NLD,PAK,True,True
NLD,PHL,True,True
NLD,QAT,True,True
NLD,SAU,True,True
NLD,KOR,True,True
NLD,LKA,True,True
NLD,SYR,True,True
NLD,TWN,True,True
NLD,TJK,True,True
NLD,THA,True,True
NLD,TUR,True,True
NLD,TKM,True,True
NLD,ARE,True,True
NLD,UZB,True,True
NLD,VNM,True,True
NLD,YEM,True,True
NLD,ALB,True,True
NLD,AUT,True,False
NLD,BLR,True,True
NLD,BEL,False,False
NLD,BIH,True,True
NLD,BGR,True,True
NLD,HRV,True,True
NLD,CYP,True,True
NLD,CZE,True,False
NLD,DNK,False,False
NLD,EST,True,True
NLD,FIN,True,True
NLD,FRA,False,False
NLD,DEU,False,False
NLD,GRC,True,True
NLD,HUN,True,True
NLD,ISL,True,True
NLD,IRL,True,True
NLD,ITA,True,False
NLD,LVA,True,True
NLD,LTU,True,True
NLD,MKD,True,True
NLD,MDA,True,True
NLD,MNE,True,True
NLD,NLD,False,False
NLD,NOR,True,False
NLD,POL,True,False
NLD,PRT,True,True
NLD,ROU,True,True
NLD,RUS,True,True
NLD,SRB,True,True
NLD,SVK,True,True
NLD,SVN,True,True
NLD,ESP,True,True
NLD,SWE,True,False
NLD,CHE,False,False
NLD,UKR,True,True
NLD,GBR,False,False
NLD,BHS,True,True
NLD,CAN,True,True
NLD,CRI,True,True
NLD,CUB,True,True
NLD,DOM,True,True
NLD,SLV,True,True
NLD,GTM,True,True
NLD,HTI,True,True
NLD,HND,True,True
NLD,JAM,True,True
NLD,MEX,True,True
NLD,NIC,True,True
NLD,PAN,True,True
NLD,USA,True,True
NLD,AUS,True,True
NLD,NZL,True,True
NLD,PNG,True,True
NLD,ARG,True,True
NLD,BOL,True,True
NLD,BRA,True,True
NLD,CHL,True,True
NLD,COL,True,True
NLD,ECU,True,True
NLD,PRY,True,True
NLD,PER,True,True
NLD,SUR,True,True
NLD,URY,True,True
NLD,VEN,True,True
NOR,DZA,True,True
NOR,AGO,True,True
NOR,BEN,True,True
NOR,BWA,True,True
NOR,BFA,True,True
NOR,BDI,True,True
NOR,CMR,True,True
NOR,CAF,True,True
NOR,TCD,True,True
NOR,COG,True,True
NOR,COD,True,True
NOR,CIV,True,True
NOR,DJI,True,True
NOR,EGY,True,True
NOR,GNQ,True,True
NOR,ERI,True,True
NOR,ETH,True,True
NOR,GAB,True,True
NOR,GHA,True,True
NOR,GIN,True,True
NOR,GNB,True,True
NOR,KEN,True,True
NOR,LSO,True,True
NOR,LBR,True,True
NOR,LBY,True,True
NOR,MDG,True,True
NOR,MWI,True,True
NOR,MLI,True,True
NOR,MRT,True,True
NOR,MAR,True,True
NOR,MOZ,True,True
NOR,NAM,True,True
NOR,NER,True,True
NOR,NGA,True,True
NOR,RWA,True,True
NOR,SEN,True,True
NOR,SLE,True,True
NOR,SOM,True,True
NOR,ZAF,True,True
NOR,SDN,True,True
NOR,SWZ,True,True
NOR,TZA,True,True
NOR,TGO,True,True
NOR,TUN,True,True
NOR,UGA,True,True
NOR,ZMB,True,True
NOR,ZWE,True,True
NOR,AFG,True,True
NOR,ARM,True,True
NOR,AZE,True,True
NOR,BGD,True,True
NOR,MMR,True,True
NOR,KHM,True,True
NOR,CHN,True,True
NOR,GEO,True,True
NOR,IND,True,True
NOR,IDN,True,True
NOR,IRN,True,True
NOR,IRQ,True,True
NOR,ISR,True,True
NOR,JPN,True,True
NOR,JOR,True,True
NOR,KAZ,True,True
NOR,LAO,True,True
NOR,LBN,True,True
NOR,MYS,True,True
NOR,MNG,True,True
NOR,NPL,True,True
NOR,OMN,True,True
NOR,PAK,True,True
NOR,PHL,True,True
NOR,QAT,True,True
NOR,SAU,True,True
NOR,KOR,True,True
NOR,LKA,True,True
NOR,SYR,True,True
NOR,TWN,True,True
NOR,TJK,True,True
NOR,THA,True,True
NOR,TUR,True,True
NOR,TKM,True,True
NOR,ARE,True,True
NOR,UZB,True,True
NOR,VNM,True,True
NOR,YEM,True,True
NOR,ALB,True,True
NOR,AUT,True,True
NOR,BLR,True,True
NOR,BEL,True,True
NOR,BIH,True,True
NOR,BGR,True,True
NOR,HRV,True,True
NOR,CYP,True,True
NOR,CZE,True,True
NOR,DNK,False,False
NOR,EST,True,True
NOR,FIN,False,False
NOR,FRA,True,True
NOR,DEU,False,False
NOR,GRC,True,True
NOR,HUN,True,True
NOR,ISL,True,True
NOR,IRL,True,True
NOR,ITA,True,True
NOR,LVA,True,True
NOR,LTU,True,True
NOR,MKD,True,True
NOR,MDA,True,True
NOR,MNE,True,True
NOR,NLD,True,False
NOR,NOR,False,False
NOR,POL,True,True
NOR,PRT,True,True
NOR,ROU,True,True
NOR,RUS,False,False
NOR,SRB,True,True
NOR,SVK,True,True
NOR,SVN,True,True
NOR,ESP,True,True
NOR,SWE,False,False
NOR,CHE,True,True
NOR,UKR,True,True
NOR,GBR,False,False
NOR,BHS,True,True
NOR,CAN,True,True
NOR,CRI,True,True
NOR,CUB,True,True
NOR,DOM,True,True
NOR,SLV,True,True
NOR,GTM,True,True
NOR,HTI,True,True
NOR,HND,True,True
NOR,JAM,True,True
NOR,MEX,True,True
NOR,NIC,True,True
NOR,PAN,True,True
NOR,USA,True,True
NOR,AUS,True,True
NOR,NZL,True,True
NOR,PNG,True,True
NOR,ARG,True,True
NOR,BOL,True,True
NOR,BRA,True,True
NOR,CHL,True,True
NOR,COL,True,True
NOR,ECU,True,True
NOR,PRY,True,True
NOR,PER,True,True
NOR,SUR,True,True
NOR,URY,True,True
NOR,VEN,True,True
POL,DZA,True,True
POL,AGO,True,True
POL,BEN,True,True
POL,BWA,True,True
POL,BFA,True,True
POL,BDI,True,True
POL,CMR,True,True
POL,CAF,True,True
POL,TCD,True,True
POL,COG,True,True
POL,COD,True,True
POL,CIV,True,True
POL,DJI,True,True
POL,EGY,True,True
POL,GNQ,True,True
POL,ERI,True,True
POL,ETH,True,True
POL,GAB,True,True
POL,GHA,True,True
POL,GIN,True,True
POL,GNB,True,True
POL,KEN,True,True
POL,LSO,True,True
POL,LBR,True,True
POL,LBY,True,True
POL,MDG,True,True
POL,MWI,True,True
POL,MLI,True,True
POL,MRT,True,True
POL,MAR,True,True
POL,MOZ,True,True
POL,NAM,True,True
POL,NER,True,True
POL,NGA,True,True
POL,RWA,True,True
POL,SEN,True,True
POL,SLE,True,True
POL,SOM,True,True
POL,ZAF,True,True
POL,SDN,True,True
POL,SWZ,True,True
POL,TZA,True,True
POL,TGO,True,True
POL,TUN,True,True
POL,UGA,True,True
POL,ZMB,True,True
POL,ZWE,True,True
POL,AFG,True,True
POL,ARM,True,True
POL,AZE,True,True
POL,BGD,True,True
POL,MMR,True,True
POL,KHM,True,True
POL,CHN,True,True
POL,GEO,True,True
POL,IND,True,True
POL,IDN,True,True
POL,IRN,True,True
POL,IRQ,True,True
POL,ISR,True,True
POL,JPN,True,True
POL,JOR,True,True
POL,KAZ,True,True
POL,LAO,True,True
POL,LBN,True,True
POL,MYS,True,True
POL,MNG,True,True
POL,NPL,True,True
POL,OMN,True,True
POL,PAK,True,True
POL,PHL,True,True
POL,QAT,True,True
POL,SAU,True,True
POL,KOR,True,True
POL,LKA,True,True
POL,SYR,True,True
POL,TWN,True,True
POL,TJK,True,True
POL,THA,True,True
POL,TUR,True,True
POL,TKM,True,True
POL,ARE,True,True
POL,UZB,True,True
POL,VNM,True,True
POL,YEM,True,True
POL,ALB,True,True
POL,AUT,False,False
POL,BLR,False,False
POL,BEL,True,True
POL,BIH,True,False
POL,BGR,True,True
POL,HRV,False,False
POL,CYP,True,True
POL,CZE,False,False
POL,DNK,False,False
POL,EST,False,False
POL,FIN,True,True
POL,FRA,True,True
POL,DEU,False,False
POL,GRC,True,True
POL,HUN,False,False
POL,ISL,True,True
POL,IRL,True,True
POL,ITA,True,False
POL,LVA,False,False
POL,LTU,False,False
POL,MKD,True,True
POL,MDA,False,False
POL,MNE,True,True
POL,NLD,True,False
POL,NOR,True,True
POL,POL,False,False
POL,PRT,True,True
POL,ROU,False,False
POL,RUS,False,False
POL,SRB,False,False
POL,SVK,False,False
POL,SVN,False,False
POL,ESP,True,True
POL,SWE,False,False
POL,CHE,True,True
POL,UKR,False,False
POL,GBR,True,True
POL,BHS,True,True
POL,CAN,True,True
POL,CRI,True,True
POL,CUB,True,True
POL,DOM,True,True
POL,SLV,True,True
POL,GTM,True,True
POL,HTI,True,True
POL,HND,True,True
POL,JAM,True,True
POL,MEX,True,True
POL,NIC,True,True
POL,PAN,True,True
POL,USA,True,True
POL,AUS,True,True
POL,NZL,True,True
POL,PNG,True,True
POL,ARG,True,True
POL,BOL,True,True
POL,BRA,True,True
POL,CHL,True,True
POL,COL,True,True
POL,ECU,True,True
POL,PRY,True,True
POL,PER,True,True
POL,SUR,True,True
POL,URY,True,True
POL,VEN,True,True
PRT,DZA,True,True
PRT,AGO,True,True
PRT,BEN,True,True
PRT,BWA,True,True
PRT,BFA,True,True
PRT,BDI,True,True
PRT,CMR,True,True
PRT,CAF,True,True
PRT,TCD,True,True
PRT,COG,True,True
PRT,COD,True,True
PRT,CIV,True,True
PRT,DJI,True,True
PRT,EGY,True,True
PRT,GNQ,True,True
PRT,ERI,True,True
PRT,ETH,True,True
PRT,GAB,True,True
PRT,GHA,True,True
PRT,GIN,True,True
PRT,GNB,True,True
PRT,KEN,True,True
PRT,LSO,True,True
PRT,LBR,True,True
PRT,LBY,True,True
PRT,MDG,True,True
PRT,MWI,True,True
PRT,MLI,True,True
PRT,MRT,True,True
PRT,MAR,False,False
PRT,MOZ,True,True
PRT,NAM,True,True
PRT,NER,True,True
PRT,NGA,True,True
PRT,RWA,True,True
PRT,SEN,True,True
PRT,SLE,True,True
PRT,SOM,True,True
PRT,ZAF,True,True
PRT,SDN,True,True
PRT,SWZ,True,True
PRT,TZA,True,True
PRT,TGO,True,True
PRT,TUN,True,True
PRT,UGA,True,True
PRT,ZMB,True,True
PRT,ZWE,True,True
PRT,AFG,True,True
PRT,ARM,True,True
PRT,AZE,True,True
PRT,BGD,True,True
PRT,MMR,True,True
PRT,KHM,True,True
PRT,CHN,True,True
PRT,GEO,True,True
PRT,IND,True,True
PRT,IDN,True,True
PRT,IRN,True,True
PRT,IRQ,True,True
PRT,ISR,True,True
PRT,JPN,True,True
PRT,JOR,True,True
PRT,KAZ,True,True
PRT,LAO,True,True
PRT,LBN,True,True
PRT,MYS,True,True
PRT,MNG,True,True
PRT,NPL,True,True
PRT,OMN,True,True
PRT,PAK,True,True
PRT,PHL,True,True
PRT,QAT,True,True
PRT,SAU,True,True
PRT,KOR,True,True
PRT,LKA,True,True
PRT,SYR,True,True
PRT,TWN,True,True
PRT,TJK,True,True
PRT,THA,True,True
PRT,TUR,True,True
PRT,TKM,True,True
PRT,ARE,True,True
PRT,UZB,True,True
PRT,VNM,True,True
PRT,YEM,True,True
PRT,ALB,True,True
PRT,AUT,True,True
PRT,BLR,True,True
PRT,BEL,True,True
PRT,BIH,True,True
PRT,BGR,True,True
PRT,HRV,True,True
PRT,CYP,True,True
PRT,CZE,True,True
PRT,DNK,True,True
PRT,EST,True,True
PRT,FIN,True,True
PRT,FRA,False,False
PRT,DEU,True,True
PRT,GRC,True,True
PRT,HUN,True,True
PRT,ISL,True,True
PRT,IRL,True,True
PRT,ITA,True,True
PRT,LVA,True,True
PRT,LTU,True,True
PRT,MKD,True,True
PRT,MDA,True,True
PRT,MNE,True,True
PRT,NLD,True,True
PRT,NOR,True,True
PRT,POL,True,True
PRT,PRT,False,False
PRT,ROU,True,True
PRT,RUS,True,True
PRT,SRB,True,True
PRT,SVK,True,True
PRT,SVN,True,True
PRT,ESP,False,False
PRT,SWE,True,True
PRT,CHE,True,True
PRT,UKR,True,True
PRT,GBR,True,True
PRT,BHS,True,True
PRT,CAN,True,True
PRT,CRI,True,True
PRT,CUB,True,True
PRT,DOM,True,True
PRT,SLV,True,True
PRT,GTM,True,True
PRT,HTI,True,True
PRT,HND,True,True
PRT,JAM,True,True
PRT,MEX,True,True
PRT,NIC,True,True
PRT,PAN,True,True
PRT,USA,True,True
PRT,AUS,True,True
PRT,NZL,True,True
PRT,PNG,True,True
PRT,ARG,True,True
PRT,BOL,True,True
PRT,BRA,True,True
PRT,CHL,True,True
PRT,COL,True,True
PRT,ECU,True,True
PRT,PRY,True,True
PRT,PER,True,True
PRT,SUR,True,True
PRT,URY,True,True
PRT,VEN,True,True
ROU,DZA,True,True
ROU,AGO,True,True
ROU,BEN,True,True
ROU,BWA,True,True
ROU,BFA,True,True
ROU,BDI,True,True
ROU,CMR,True,True
ROU,CAF,True,True
ROU,TCD,True,True
ROU,COG,True,True
ROU,COD,True,True
ROU,CIV,True,True
ROU,DJI,True,True
ROU,EGY,True,True
ROU,GNQ,True,True
ROU,ERI,True,True
ROU,ETH,True,True
ROU,GAB,True,True
ROU,GHA,True,True
ROU,GIN,True,True
ROU,GNB,True,True
ROU,KEN,True,True
ROU,LSO,True,True
ROU,LBR,True,True
ROU,LBY,True,True
ROU,MDG,True,True
ROU,MWI,True,True
ROU,MLI,True,True
ROU,MRT,True,True
ROU,MAR,True,True
ROU,MOZ,True,True
ROU,NAM,True,True
ROU,NER,True,True
ROU,NGA,True,True
ROU,RWA,True,True
ROU,SEN,True,True
ROU,SLE,True,True
ROU,SOM,True,True
ROU,ZAF,True,True
ROU,SDN,True,True
ROU,SWZ,True,True
ROU,TZA,True,True
ROU,TGO,True,True
ROU,TUN,True,True
ROU,UGA,True,True
ROU,ZMB,True,True
ROU,ZWE,True,True
ROU,AFG,True,True
ROU,ARM,True,True
ROU,AZE,True,True
ROU,BGD,True,True
ROU,MMR,True,True
ROU,KHM,True,True
ROU,CHN,True,True
ROU,GEO,True,True
ROU,IND,True,True
ROU,IDN,True,True
ROU,IRN,True,True
ROU,IRQ,True,True
ROU,ISR,True,True
ROU,JPN,True,True
ROU,JOR,True,True
ROU,KAZ,True,True
ROU,LAO,True,True
ROU,LBN,True,True
ROU,MYS,True,True
ROU,MNG,True,True
ROU,NPL,True,True
ROU,OMN,True,True
ROU,PAK,True,True
ROU,PHL,True,True
ROU,QAT,True,True
ROU,SAU,True,True
ROU,KOR,True,True
ROU,LKA,True,True
ROU,SYR,True,True
ROU,TWN,True,True
ROU,TJK,True,True
ROU,THA,True,True
ROU,TUR,False,False
ROU,TKM,True,True
ROU,ARE,True,True
ROU,UZB,True,True
ROU,VNM,True,True
ROU,YEM,True,True
ROU,ALB,False,False
ROU,AUT,False,False
ROU,BLR,False,False
ROU,BEL,True,True
ROU,BIH,False,False
ROU,BGR,False,False
ROU,HRV,False,False
ROU,CYP,True,True
ROU,CZE,False,False
ROU,DNK,True,True
ROU,EST,True,True
ROU,FIN,True,True
ROU,FRA,True,True
ROU,DEU,True,True
ROU,GRC,False,False
ROU,HUN,False,False
ROU,ISL,True,True
ROU,IRL,True,True
ROU,ITA,True,True
ROU,LVA,True,True
ROU,LTU,True,True
ROU,MKD,False,False
ROU,MDA,False,False
ROU,MNE,False,False
ROU,NLD,True,True
ROU,NOR,True,True
ROU,POL,False,False
ROU,PRT,True,True
ROU,ROU,False,False
ROU,RUS,True,True
ROU,SRB,False,False
ROU,SVK,False,False
ROU,SVN,False,False
ROU,ESP,True,True
ROU,SWE,True,True
ROU,CHE,True,True
ROU,UKR,False,False
ROU,GBR,True,True
ROU,BHS,True,True
ROU,CAN,True,True
ROU,CRI,True,True
ROU,CUB,True,True
ROU,DOM,True,True
ROU,SLV,True,True
ROU,GTM,True,True
ROU,HTI,True,True
ROU,HND,True,True
ROU,JAM,True,True
ROU,MEX,True,True
ROU,NIC,True,True
ROU,PAN,True,True
ROU,USA,True,True
ROU,AUS,True,True
ROU,NZL,True,True
ROU,PNG,True,True
ROU,ARG,True,True
ROU,BOL,True,True
ROU,BRA,True,True
ROU,CHL,True,True
ROU,COL,True,True
ROU,ECU,True,True
ROU,PRY,True,True
ROU,PER,True,True
ROU,SUR,True,True
ROU,URY,True,True
ROU,VEN,True,True
RUS,DZA,True,True
RUS,AGO,True,True
RUS,BEN,True,True
RUS,BWA,True,True
RUS,BFA,True,True
RUS,BDI,True,True
RUS,CMR,True,True
RUS,CAF,True,True
RUS,TCD,True,True
RUS,COG,True,True
RUS,COD,True,True
RUS,CIV,True,True
RUS,DJI,True,True
RUS,EGY,True,True
RUS,GNQ,True,True
RUS,ERI,True,True
RUS,ETH,True,True
RUS,GAB,True,True
RUS,GHA,True,True
RUS,GIN,True,True
RUS,GNB,True,True
RUS,KEN,True,True
RUS,LSO,True,True
RUS,LBR,True,True
RUS,LBY,True,True
RUS,MDG,True,True
RUS,MWI,True,True
RUS,MLI,True,True
RUS,MRT,True,True
RUS,MAR,True,True
RUS,MOZ,True,True
RUS,NAM,True,True
RUS,NER,True,True
RUS,NGA,True,True
RUS,RWA,True,True
RUS,SEN,True,True
RUS,SLE,True,True
RUS,SOM,True,True
RUS,ZAF,True,True
RUS,SDN,True,True
RUS,SWZ,True,True
RUS,TZA,True,True
RUS,TGO,True,True
RUS,TUN,True,True
RUS,UGA,True,True
RUS,ZMB,True,True
RUS,ZWE,True,True
RUS,AFG,True,True
RUS,ARM,False,False
RUS,AZE,False,False
RUS,BGD,True,True
RUS,MMR,True,True
RUS,KHM,True,True
RUS,CHN,False,False
RUS,GEO,False,False
RUS,IND,True,True
RUS,IDN,True,True
RUS,IRN,False,False
RUS,IRQ,True,False
RUS,ISR,True,True
RUS,JPN,False,False
